old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
health,engineering,{'base_icl1': 0.9333333333333333},{'base_icl1': 2.6666666666666665},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.7416666666666667}
health,geography,{'base_icl1': 0.9625},{'base_icl1': 1.475},{'base_icl1': 0.9625},{'base_icl1': 1.54375}
health,chemistry,{'base_icl1': 0.9047619047619048},{'base_icl1': 2.7182539682539684},{'base_icl1': 0.9206349206349206},{'base_icl1': 2.984126984126984}
health,culture,{'base_icl1': 0.9676258992805755},{'base_icl1': 1.5},{'base_icl1': 0.9712230215827338},{'base_icl1': 1.5323741007194245}
health,business,{'base_icl1': 0.961764705882353},{'base_icl1': 1.5088235294117647},{'base_icl1': 0.961764705882353},{'base_icl1': 1.511764705882353}
health,law,{'base_icl1': 0.8902173913043478},{'base_icl1': 2.4217391304347826},{'base_icl1': 0.8815217391304347},{'base_icl1': 2.358695652173913}
health,politics,{'base_icl1': 0.927063339731286},{'base_icl1': 1.6142034548944337},{'base_icl1': 0.9309021113243762},{'base_icl1': 1.6257197696737045}
history,biology,{'base_icl1': 0.918848167539267},{'base_icl1': 1.287958115183246},{'base_icl1': 0.8272251308900523},{'base_icl1': 1.0078534031413613}
history,other,{'base_icl1': 0.8638920134983127},{'base_icl1': 1.4308211473565804},{'base_icl1': 0.7694038245219348},{'base_icl1': 1.0348706411698538}
history,math,{'base_icl1': 0.7525773195876289},{'base_icl1': 2.1924398625429555},{'base_icl1': 0.7525773195876289},{'base_icl1': 2.1924398625429555}
history,computer science,{'base_icl1': 0.8035714285714286},{'base_icl1': 1.6755952380952381},{'base_icl1': 0.8333333333333334},{'base_icl1': 1.8214285714285714}
history,economics,{'base_icl1': 0.8286189683860233},{'base_icl1': 1.4725457570715474},{'base_icl1': 0.7803660565723793},{'base_icl1': 1.2562396006655574}
history,psychology,{'base_icl1': 0.8815368196371398},{'base_icl1': 1.2465314834578443},{'base_icl1': 0.8815368196371398},{'base_icl1': 1.2465314834578443}
history,engineering,{'base_icl1': 0.7666666666666667},{'base_icl1': 1.7833333333333334},{'base_icl1': 0.8666666666666667},{'base_icl1': 2.183333333333333}
history,geography,{'base_icl1': 0.93125},{'base_icl1': 1.2},{'base_icl1': 0.95},{'base_icl1': 1.26875}
history,chemistry,{'base_icl1': 0.7301587301587301},{'base_icl1': 1.9126984126984128},{'base_icl1': 0.7738095238095238},{'base_icl1': 2.0833333333333335}
history,culture,{'base_icl1': 0.9280575539568345},{'base_icl1': 1.2158273381294964},{'base_icl1': 0.9280575539568345},{'base_icl1': 1.2158273381294964}
history,business,{'base_icl1': 0.9058823529411765},{'base_icl1': 1.1970588235294117},{'base_icl1': 0.9058823529411765},{'base_icl1': 1.1970588235294117}
history,law,{'base_icl1': 0.7576086956521739},{'base_icl1': 1.691304347826087},{'base_icl1': 0.8065217391304348},{'base_icl1': 1.9434782608695653}
history,politics,{'base_icl1': 0.8963531669865643},{'base_icl1': 1.2591170825335893},{'base_icl1': 0.8925143953934741},{'base_icl1': 1.2456813819577734}
biology,other,{'base_icl1': 0.8571428571428571},{'base_icl1': 1.391451068616423},{'base_icl1': 0.8413948256467941},{'base_icl1': 1.3205849268841394}
biology,math,{'base_icl1': 0.718213058419244},{'base_icl1': 2.053837342497136},{'base_icl1': 0.7010309278350515},{'base_icl1': 1.9759450171821307}
biology,computer science,{'base_icl1': 0.7886904761904762},{'base_icl1': 1.6130952380952381},{'base_icl1': 0.7886904761904762},{'base_icl1': 1.6160714285714286}
biology,economics,{'base_icl1': 0.8186356073211315},{'base_icl1': 1.420965058236273},{'base_icl1': 0.8352745424292846},{'base_icl1': 1.5274542429284526}
biology,psychology,{'base_icl1': 0.8772678762006404},{'base_icl1': 1.2230522945570972},{'base_icl1': 0.8313767342582711},{'base_icl1': 1.0533617929562433}
biology,engineering,{'base_icl1': 0.7583333333333333},{'base_icl1': 1.6916666666666667},{'base_icl1': 0.825},{'base_icl1': 1.975}
biology,geography,{'base_icl1': 0.925},{'base_icl1': 1.175},{'base_icl1': 0.925},{'base_icl1': 1.175}
biology,chemistry,{'base_icl1': 0.6944444444444444},{'base_icl1': 1.8015873015873016},{'base_icl1': 0.6904761904761905},{'base_icl1': 1.7777777777777777}
biology,culture,{'base_icl1': 0.9244604316546763},{'base_icl1': 1.1906474820143884},{'base_icl1': 0.9172661870503597},{'base_icl1': 1.1474820143884892}
biology,business,{'base_icl1': 0.9},{'base_icl1': 1.173529411764706},{'base_icl1': 0.9088235294117647},{'base_icl1': 1.2117647058823529}
biology,law,{'base_icl1': 0.7467391304347826},{'base_icl1': 1.607608695652174},{'base_icl1': 0.7728260869565218},{'base_icl1': 1.7695652173913043}
biology,politics,{'base_icl1': 0.8886756238003839},{'base_icl1': 1.234165067178503},{'base_icl1': 0.8982725527831094},{'base_icl1': 1.2955854126679462}
other,math,{'base_icl1': 0.8407789232531501},{'base_icl1': 2.6059564719358534},{'base_icl1': 0.8591065292096219},{'base_icl1': 2.674684994272623}
other,computer science,{'base_icl1': 0.8601190476190477},{'base_icl1': 1.9613095238095237},{'base_icl1': 0.8541666666666666},{'base_icl1': 1.9017857142857142}
other,economics,{'base_icl1': 0.8618968386023295},{'base_icl1': 1.6489184692179701},{'base_icl1': 0.8818635607321131},{'base_icl1': 1.762063227953411}
other,psychology,{'base_icl1': 0.8975453575240128},{'base_icl1': 1.3265741728922091},{'base_icl1': 0.8826040554962646},{'base_icl1': 1.2497331910352187}
other,engineering,{'base_icl1': 0.8666666666666667},{'base_icl1': 2.183333333333333},{'base_icl1': 0.9},{'base_icl1': 2.408333333333333}
other,geography,{'base_icl1': 0.95},{'base_icl1': 1.28125},{'base_icl1': 0.9375},{'base_icl1': 1.225}
other,chemistry,{'base_icl1': 0.8492063492063492},{'base_icl1': 2.2777777777777777},{'base_icl1': 0.9047619047619048},{'base_icl1': 2.7301587301587302}
other,culture,{'base_icl1': 0.9460431654676259},{'base_icl1': 1.3057553956834533},{'base_icl1': 0.9316546762589928},{'base_icl1': 1.2482014388489209}
other,business,{'base_icl1': 0.9294117647058824},{'base_icl1': 1.311764705882353},{'base_icl1': 0.9117647058823529},{'base_icl1': 1.2323529411764707}
other,law,{'base_icl1': 0.8108695652173913},{'base_icl1': 1.9673913043478262},{'base_icl1': 0.7923913043478261},{'base_icl1': 1.866304347826087}
other,politics,{'base_icl1': 0.9040307101727447},{'base_icl1': 1.3685220729366603},{'base_icl1': 0.9021113243761996},{'base_icl1': 1.345489443378119}
math,computer science,{'base_icl1': 0.8958333333333334},{'base_icl1': 2.193452380952381},{'base_icl1': 0.8928571428571429},{'base_icl1': 2.1785714285714284}
math,economics,{'base_icl1': 0.8951747088186356},{'base_icl1': 1.821963394342762},{'base_icl1': 0.8768718801996672},{'base_icl1': 1.7337770382695508}
math,psychology,{'base_icl1': 0.9103521878335112},{'base_icl1': 1.4290288153681965},{'base_icl1': 0.9423692636072573},{'base_icl1': 1.6179295624332977}
math,engineering,{'base_icl1': 0.9},{'base_icl1': 2.45},{'base_icl1': 0.925},{'base_icl1': 2.591666666666667}
math,geography,{'base_icl1': 0.95},{'base_icl1': 1.3625},{'base_icl1': 0.9625},{'base_icl1': 1.53125}
math,chemistry,{'base_icl1': 0.8849206349206349},{'base_icl1': 2.503968253968254},{'base_icl1': 0.9007936507936508},{'base_icl1': 2.6825396825396823}
math,culture,{'base_icl1': 0.9568345323741008},{'base_icl1': 1.4136690647482015},{'base_icl1': 0.9568345323741008},{'base_icl1': 1.4460431654676258}
math,business,{'base_icl1': 0.9558823529411765},{'base_icl1': 1.3970588235294117},{'base_icl1': 0.9558823529411765},{'base_icl1': 1.411764705882353}
math,law,{'base_icl1': 0.8608695652173913},{'base_icl1': 2.2054347826086955},{'base_icl1': 0.8608695652173913},{'base_icl1': 2.2054347826086955}
math,politics,{'base_icl1': 0.9174664107485605},{'base_icl1': 1.4875239923224568},{'base_icl1': 0.9174664107485605},{'base_icl1': 1.4875239923224568}
computer science,economics,{'base_icl1': 0.9018302828618968},{'base_icl1': 1.8469217970049916},{'base_icl1': 0.9018302828618968},{'base_icl1': 1.8469217970049916}
computer science,psychology,{'base_icl1': 0.9135538954108858},{'base_icl1': 1.4493062966915689},{'base_icl1': 0.9124866595517609},{'base_icl1': 1.4471718249733192}
computer science,engineering,{'base_icl1': 0.9166666666666666},{'base_icl1': 2.5083333333333333},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.7416666666666667}
computer science,geography,{'base_icl1': 0.9625},{'base_icl1': 1.40625},{'base_icl1': 0.9625},{'base_icl1': 1.70625}
computer science,chemistry,{'base_icl1': 0.8928571428571429},{'base_icl1': 2.5674603174603177},{'base_icl1': 0.9047619047619048},{'base_icl1': 2.6984126984126986}
computer science,culture,{'base_icl1': 0.9568345323741008},{'base_icl1': 1.4316546762589928},{'base_icl1': 0.9748201438848921},{'base_icl1': 1.6007194244604317}
computer science,business,{'base_icl1': 0.9588235294117647},{'base_icl1': 1.4176470588235295},{'base_icl1': 0.9676470588235294},{'base_icl1': 1.7205882352941178}
computer science,law,{'base_icl1': 0.8652173913043478},{'base_icl1': 2.256521739130435},{'base_icl1': 0.8804347826086957},{'base_icl1': 2.3532608695652173}
computer science,politics,{'base_icl1': 0.9174664107485605},{'base_icl1': 1.5182341650671785},{'base_icl1': 0.9500959692898272},{'base_icl1': 1.9539347408829175}
economics,psychology,{'base_icl1': 0.9167556029882604},{'base_icl1': 1.4589114194236927},{'base_icl1': 0.9071504802561366},{'base_icl1': 1.4044823906083244}
economics,engineering,{'base_icl1': 0.9166666666666666},{'base_icl1': 2.5166666666666666},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.725}
economics,geography,{'base_icl1': 0.9625},{'base_icl1': 1.4125},{'base_icl1': 0.9625},{'base_icl1': 1.4125}
economics,chemistry,{'base_icl1': 0.8928571428571429},{'base_icl1': 2.5793650793650795},{'base_icl1': 0.9047619047619048},{'base_icl1': 2.7182539682539684}
economics,culture,{'base_icl1': 0.9568345323741008},{'base_icl1': 1.435251798561151},{'base_icl1': 0.9568345323741008},{'base_icl1': 1.4532374100719425}
economics,business,{'base_icl1': 0.9588235294117647},{'base_icl1': 1.4176470588235295},{'base_icl1': 0.95},{'base_icl1': 1.3764705882352941}
economics,law,{'base_icl1': 0.866304347826087},{'base_icl1': 2.2630434782608697},{'base_icl1': 0.8869565217391304},{'base_icl1': 2.381521739130435}
economics,politics,{'base_icl1': 0.9174664107485605},{'base_icl1': 1.523992322456814},{'base_icl1': 0.9155470249520153},{'base_icl1': 1.4625719769673704}
psychology,engineering,{'base_icl1': 0.875},{'base_icl1': 2.2666666666666666},{'base_icl1': 0.9833333333333333},{'base_icl1': 4.208333333333333}
psychology,geography,{'base_icl1': 0.95},{'base_icl1': 1.3125},{'base_icl1': 0.9625},{'base_icl1': 1.55}
psychology,chemistry,{'base_icl1': 0.8571428571428571},{'base_icl1': 2.3373015873015874},{'base_icl1': 0.9166666666666666},{'base_icl1': 2.9444444444444446}
psychology,culture,{'base_icl1': 0.9460431654676259},{'base_icl1': 1.3237410071942446},{'base_icl1': 0.935251798561151},{'base_icl1': 1.29136690647482}
psychology,business,{'base_icl1': 0.9411764705882353},{'base_icl1': 1.3352941176470587},{'base_icl1': 0.9382352941176471},{'base_icl1': 1.3294117647058823}
psychology,law,{'base_icl1': 0.8260869565217391},{'base_icl1': 2.023913043478261},{'base_icl1': 0.8206521739130435},{'base_icl1': 2.0043478260869567}
psychology,politics,{'base_icl1': 0.9059500959692899},{'base_icl1': 1.401151631477927},{'base_icl1': 0.8963531669865643},{'base_icl1': 1.2667946257197698}
engineering,geography,{'base_icl1': 0.9625},{'base_icl1': 1.4},{'base_icl1': 0.9625},{'base_icl1': 1.5875}
engineering,chemistry,{'base_icl1': 0.8928571428571429},{'base_icl1': 2.5634920634920637},{'base_icl1': 0.9682539682539683},{'base_icl1': 3.511904761904762}
engineering,culture,{'base_icl1': 0.9568345323741008},{'base_icl1': 1.4280575539568345},{'base_icl1': 0.9928057553956835},{'base_icl1': 2.302158273381295}
engineering,business,{'base_icl1': 0.9588235294117647},{'base_icl1': 1.4176470588235295},{'base_icl1': 0.9794117647058823},{'base_icl1': 1.861764705882353}
engineering,law,{'base_icl1': 0.8630434782608696},{'base_icl1': 2.2456521739130433},{'base_icl1': 0.9217391304347826},{'base_icl1': 2.732608695652174}
engineering,politics,{'base_icl1': 0.9174664107485605},{'base_icl1': 1.5124760076775432},{'base_icl1': 0.9424184261036468},{'base_icl1': 1.7965451055662187}
geography,chemistry,{'base_icl1': 0.6111111111111112},{'base_icl1': 1.4285714285714286},{'base_icl1': 0.8928571428571429},{'base_icl1': 2.511904761904762}
geography,culture,{'base_icl1': 0.9136690647482014},{'base_icl1': 1.129496402877698},{'base_icl1': 0.935251798561151},{'base_icl1': 1.2841726618705036}
geography,business,{'base_icl1': 0.888235294117647},{'base_icl1': 1.1147058823529412},{'base_icl1': 0.8970588235294118},{'base_icl1': 1.1588235294117648}
geography,law,{'base_icl1': 0.7},{'base_icl1': 1.3847826086956523},{'base_icl1': 0.6978260869565217},{'base_icl1': 1.3728260869565216}
geography,politics,{'base_icl1': 0.8675623800383877},{'base_icl1': 1.1477927063339732},{'base_icl1': 0.8656429942418427},{'base_icl1': 1.1343570057581573}
chemistry,culture,{'base_icl1': 0.9748201438848921},{'base_icl1': 1.5935251798561152},{'base_icl1': 0.9820143884892086},{'base_icl1': 1.9460431654676258}
chemistry,business,{'base_icl1': 0.961764705882353},{'base_icl1': 1.5705882352941176},{'base_icl1': 0.9794117647058823},{'base_icl1': 1.8235294117647058}
chemistry,law,{'base_icl1': 0.9163043478260869},{'base_icl1': 2.657608695652174},{'base_icl1': 0.9652173913043478},{'base_icl1': 3.260869565217391}
chemistry,politics,{'base_icl1': 0.9404990403071017},{'base_icl1': 1.7408829174664107},{'base_icl1': 0.963531669865643},{'base_icl1': 2.132437619961612}
culture,business,{'base_icl1': 0.8705882352941177},{'base_icl1': 1.05},{'base_icl1': 0.9294117647058824},{'base_icl1': 1.3029411764705883}
culture,law,{'base_icl1': 0.6380434782608696},{'base_icl1': 1.1315217391304349},{'base_icl1': 0.7380434782608696},{'base_icl1': 1.5630434782608695}
culture,politics,{'base_icl1': 0.8349328214971209},{'base_icl1': 1.0595009596928984},{'base_icl1': 0.8330134357005758},{'base_icl1': 1.0499040307101728}
business,law,{'base_icl1': 0.7576086956521739},{'base_icl1': 1.683695652173913},{'base_icl1': 0.7923913043478261},{'base_icl1': 1.867391304347826}
business,politics,{'base_icl1': 0.8944337811900192},{'base_icl1': 1.255278310940499},{'base_icl1': 0.8982725527831094},{'base_icl1': 1.3013435700575815}
law,politics,{'base_icl1': 0.9366602687140115},{'base_icl1': 1.671785028790787},{'base_icl1': 0.9366602687140115},{'base_icl1': 1.671785028790787}
