old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
physics,math,{'base_icl1': 0.9106529209621993},{'base_icl1': 2.729667812142039},{'base_icl1': 0.979381443298969},{'base_icl1': 3.711340206185567}
physics,computer science,{'base_icl1': 0.8928571428571429},{'base_icl1': 2.0386904761904763},{'base_icl1': 0.9880952380952381},{'base_icl1': 3.205357142857143}
physics,economics,{'base_icl1': 0.9034941763727121},{'base_icl1': 1.7420965058236273},{'base_icl1': 0.9534109816971714},{'base_icl1': 2.222961730449251}
physics,psychology,{'base_icl1': 0.9327641408751334},{'base_icl1': 1.4055496264674494},{'base_icl1': 0.9445037353255069},{'base_icl1': 1.5090715048025614}
physics,engineering,{'base_icl1': 0.9083333333333333},{'base_icl1': 2.183333333333333},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.4}
physics,geography,{'base_icl1': 0.95},{'base_icl1': 1.2875},{'base_icl1': 0.96875},{'base_icl1': 1.38125}
physics,chemistry,{'base_icl1': 0.8492063492063492},{'base_icl1': 2.392857142857143},{'base_icl1': 0.9325396825396826},{'base_icl1': 2.9166666666666665}
physics,culture,{'base_icl1': 0.9244604316546763},{'base_icl1': 1.4064748201438848},{'base_icl1': 0.9460431654676259},{'base_icl1': 1.5107913669064748}
physics,business,{'base_icl1': 0.9735294117647059},{'base_icl1': 1.4088235294117648},{'base_icl1': 0.9852941176470589},{'base_icl1': 1.5588235294117647}
physics,law,{'base_icl1': 0.8369565217391305},{'base_icl1': 2.0728260869565216},{'base_icl1': 0.907608695652174},{'base_icl1': 2.628260869565217}
physics,politics,{'base_icl1': 0.927063339731286},{'base_icl1': 1.5028790786948176},{'base_icl1': 0.9558541266794626},{'base_icl1': 1.7984644913627639}
health,history,{'base_icl1': 0.9348659003831418},{'base_icl1': 1.3563218390804597},{'base_icl1': 0.9444444444444444},{'base_icl1': 1.4731800766283525}
health,biology,{'base_icl1': 0.9424083769633508},{'base_icl1': 1.4267015706806283},{'base_icl1': 0.9607329842931938},{'base_icl1': 1.544502617801047}
health,other,{'base_icl1': 0.9550056242969629},{'base_icl1': 1.7592800899887515},{'base_icl1': 0.9617547806524185},{'base_icl1': 1.8728908886389202}
health,math,{'base_icl1': 0.9083619702176403},{'base_icl1': 2.7147766323024056},{'base_icl1': 0.9473081328751431},{'base_icl1': 3.0366552119129437}
health,computer science,{'base_icl1': 0.8928571428571429},{'base_icl1': 2.017857142857143},{'base_icl1': 0.9404761904761905},{'base_icl1': 2.4404761904761907}
health,economics,{'base_icl1': 0.9034941763727121},{'base_icl1': 1.7337770382695508},{'base_icl1': 0.9068219633943427},{'base_icl1': 1.7753743760399334}
health,psychology,{'base_icl1': 0.9316969050160085},{'base_icl1': 1.3959445037353255},{'base_icl1': 0.9252934898612594},{'base_icl1': 1.3628601921024546}
health,engineering,{'base_icl1': 0.9083333333333333},{'base_icl1': 2.175},{'base_icl1': 0.95},{'base_icl1': 2.433333333333333}
health,geography,{'base_icl1': 0.95},{'base_icl1': 1.2875},{'base_icl1': 0.96875},{'base_icl1': 1.3875}
health,chemistry,{'base_icl1': 0.8452380952380952},{'base_icl1': 2.373015873015873},{'base_icl1': 0.9444444444444444},{'base_icl1': 3.119047619047619}
health,culture,{'base_icl1': 0.9244604316546763},{'base_icl1': 1.4064748201438848},{'base_icl1': 0.9388489208633094},{'base_icl1': 1.4568345323741008}
health,business,{'base_icl1': 0.9735294117647059},{'base_icl1': 1.3970588235294117},{'base_icl1': 0.9823529411764705},{'base_icl1': 1.473529411764706}
health,law,{'base_icl1': 0.8358695652173913},{'base_icl1': 2.0565217391304347},{'base_icl1': 0.8576086956521739},{'base_icl1': 2.1989130434782607}
health,politics,{'base_icl1': 0.927063339731286},{'base_icl1': 1.493282149712092},{'base_icl1': 0.9404990403071017},{'base_icl1': 1.581573896353167}
history,biology,{'base_icl1': 0.9109947643979057},{'base_icl1': 1.1884816753926701},{'base_icl1': 0.8586387434554974},{'base_icl1': 1.0209424083769634}
history,other,{'base_icl1': 0.8548931383577053},{'base_icl1': 1.2688413948256467},{'base_icl1': 0.906636670416198},{'base_icl1': 1.4724409448818898}
history,math,{'base_icl1': 0.6277205040091638},{'base_icl1': 1.5910652920962198},{'base_icl1': 0.49713631156930127},{'base_icl1': 1.138602520045819}
history,computer science,{'base_icl1': 0.7559523809523809},{'base_icl1': 1.4345238095238095},{'base_icl1': 0.7559523809523809},{'base_icl1': 1.4345238095238095}
history,economics,{'base_icl1': 0.8136439267886856},{'base_icl1': 1.3061564059900166},{'base_icl1': 0.8153078202995009},{'base_icl1': 1.3128119800332778}
history,psychology,{'base_icl1': 0.8858057630736392},{'base_icl1': 1.1718249733191035},{'base_icl1': 0.9082177161152615},{'base_icl1': 1.2604055496264674}
history,engineering,{'base_icl1': 0.7833333333333333},{'base_icl1': 1.4666666666666666},{'base_icl1': 0.9166666666666666},{'base_icl1': 2.2666666666666666}
history,geography,{'base_icl1': 0.90625},{'base_icl1': 1.0875},{'base_icl1': 0.95625},{'base_icl1': 1.30625}
history,chemistry,{'base_icl1': 0.6428571428571429},{'base_icl1': 1.4444444444444444},{'base_icl1': 0.7619047619047619},{'base_icl1': 1.9007936507936507}
history,culture,{'base_icl1': 0.8992805755395683},{'base_icl1': 1.20863309352518},{'base_icl1': 0.8848920863309353},{'base_icl1': 1.158273381294964}
history,business,{'base_icl1': 0.9205882352941176},{'base_icl1': 1.1235294117647059},{'base_icl1': 0.9852941176470589},{'base_icl1': 1.5941176470588236}
history,law,{'base_icl1': 0.7},{'base_icl1': 1.3771739130434784},{'base_icl1': 0.6315217391304347},{'base_icl1': 1.1282608695652174}
history,politics,{'base_icl1': 0.8598848368522073},{'base_icl1': 1.1477927063339732},{'base_icl1': 0.9616122840690979},{'base_icl1': 1.873320537428023}
biology,other,{'base_icl1': 0.81214848143982},{'base_icl1': 1.1293588301462316},{'base_icl1': 0.9460067491563554},{'base_icl1': 1.6839145106861642}
biology,math,{'base_icl1': 0.5395189003436426},{'base_icl1': 1.2714776632302405},{'base_icl1': 0.6872852233676976},{'base_icl1': 1.7686139747995417}
biology,computer science,{'base_icl1': 0.7172619047619048},{'base_icl1': 1.2648809523809523},{'base_icl1': 0.8869047619047619},{'base_icl1': 1.9672619047619047}
biology,economics,{'base_icl1': 0.78369384359401},{'base_icl1': 1.1963394342762064},{'base_icl1': 0.8569051580698835},{'base_icl1': 1.5041597337770383}
biology,psychology,{'base_icl1': 0.880469583778015},{'base_icl1': 1.1344717182497333},{'base_icl1': 0.9765208110992529},{'base_icl1': 2.161152614727855}
biology,engineering,{'base_icl1': 0.725},{'base_icl1': 1.2416666666666667},{'base_icl1': 0.8833333333333333},{'base_icl1': 2.075}
biology,geography,{'base_icl1': 0.90625},{'base_icl1': 1.05625},{'base_icl1': 0.94375},{'base_icl1': 1.225}
biology,chemistry,{'base_icl1': 0.5833333333333334},{'base_icl1': 1.1904761904761905},{'base_icl1': 0.8293650793650794},{'base_icl1': 2.2817460317460316}
biology,culture,{'base_icl1': 0.8848920863309353},{'base_icl1': 1.1618705035971224},{'base_icl1': 0.9136690647482014},{'base_icl1': 1.3237410071942446}
biology,business,{'base_icl1': 0.9058823529411765},{'base_icl1': 1.0823529411764705},{'base_icl1': 0.9735294117647059},{'base_icl1': 1.3294117647058823}
biology,law,{'base_icl1': 0.6608695652173913},{'base_icl1': 1.2206521739130434},{'base_icl1': 0.8021739130434783},{'base_icl1': 1.8228260869565218}
biology,politics,{'base_icl1': 0.836852207293666},{'base_icl1': 1.0767754318618041},{'base_icl1': 0.9347408829174664},{'base_icl1': 1.5335892514395393}
other,math,{'base_icl1': 0.7789232531500573},{'base_icl1': 2.0378006872852232},{'base_icl1': 0.8969072164948454},{'base_icl1': 2.607101947308133}
other,computer science,{'base_icl1': 0.8095238095238095},{'base_icl1': 1.6101190476190477},{'base_icl1': 0.8630952380952381},{'base_icl1': 1.8422619047619047}
other,economics,{'base_icl1': 0.8336106489184693},{'base_icl1': 1.4342762063227954},{'base_icl1': 0.8452579034941764},{'base_icl1': 1.4725457570715474}
other,psychology,{'base_icl1': 0.9007470651013874},{'base_icl1': 1.240128068303095},{'base_icl1': 0.887940234791889},{'base_icl1': 1.183564567769477}
other,engineering,{'base_icl1': 0.8333333333333334},{'base_icl1': 1.725},{'base_icl1': 0.85},{'base_icl1': 1.85}
other,geography,{'base_icl1': 0.91875},{'base_icl1': 1.1375},{'base_icl1': 0.91875},{'base_icl1': 1.1375}
other,chemistry,{'base_icl1': 0.7341269841269841},{'base_icl1': 1.7857142857142858},{'base_icl1': 0.8253968253968254},{'base_icl1': 2.242063492063492}
other,culture,{'base_icl1': 0.9100719424460432},{'base_icl1': 1.276978417266187},{'base_icl1': 0.9100719424460432},{'base_icl1': 1.2805755395683454}
other,business,{'base_icl1': 0.9382352941176471},{'base_icl1': 1.1911764705882353},{'base_icl1': 0.9352941176470588},{'base_icl1': 1.1794117647058824}
other,law,{'base_icl1': 0.7532608695652174},{'base_icl1': 1.6032608695652173},{'base_icl1': 0.8967391304347826},{'base_icl1': 2.493478260869565}
other,politics,{'base_icl1': 0.8829174664107485},{'base_icl1': 1.2399232245681382},{'base_icl1': 0.8771593090211133},{'base_icl1': 1.2034548944337813}
math,computer science,{'base_icl1': 0.8869047619047619},{'base_icl1': 1.9732142857142858},{'base_icl1': 0.8869047619047619},{'base_icl1': 1.9732142857142858}
math,economics,{'base_icl1': 0.8951747088186356},{'base_icl1': 1.7004991680532446},{'base_icl1': 0.9068219633943427},{'base_icl1': 1.7603993344425957}
math,psychology,{'base_icl1': 0.9295624332977588},{'base_icl1': 1.3831376734258272},{'base_icl1': 0.9445037353255069},{'base_icl1': 1.4941302027748133}
math,engineering,{'base_icl1': 0.8916666666666667},{'base_icl1': 2.1416666666666666},{'base_icl1': 0.9166666666666666},{'base_icl1': 2.2583333333333333}
math,geography,{'base_icl1': 0.94375},{'base_icl1': 1.24375},{'base_icl1': 0.96875},{'base_icl1': 1.41875}
math,chemistry,{'base_icl1': 0.8412698412698413},{'base_icl1': 2.3293650793650795},{'base_icl1': 0.9087301587301587},{'base_icl1': 2.630952380952381}
math,culture,{'base_icl1': 0.9244604316546763},{'base_icl1': 1.39568345323741},{'base_icl1': 0.9388489208633094},{'base_icl1': 1.4460431654676258}
math,business,{'base_icl1': 0.9735294117647059},{'base_icl1': 1.3647058823529412},{'base_icl1': 0.9823529411764705},{'base_icl1': 1.4705882352941178}
math,law,{'base_icl1': 0.8271739130434783},{'base_icl1': 1.9978260869565216},{'base_icl1': 0.8402173913043478},{'base_icl1': 2.0934782608695652}
math,politics,{'base_icl1': 0.9213051823416507},{'base_icl1': 1.4529750479846448},{'base_icl1': 0.9193857965451055},{'base_icl1': 1.437619961612284}
computer science,economics,{'base_icl1': 0.9118136439267887},{'base_icl1': 1.826955074875208},{'base_icl1': 0.913477537437604},{'base_icl1': 1.8352745424292845}
computer science,psychology,{'base_icl1': 0.9370330843116329},{'base_icl1': 1.4493062966915689},{'base_icl1': 0.9316969050160085},{'base_icl1': 1.3948772678762007}
computer science,engineering,{'base_icl1': 0.9166666666666666},{'base_icl1': 2.25},{'base_icl1': 0.9416666666666667},{'base_icl1': 2.4166666666666665}
computer science,geography,{'base_icl1': 0.9625},{'base_icl1': 1.31875},{'base_icl1': 0.96875},{'base_icl1': 1.39375}
computer science,chemistry,{'base_icl1': 0.873015873015873},{'base_icl1': 2.5},{'base_icl1': 0.9365079365079365},{'base_icl1': 2.996031746031746}
computer science,culture,{'base_icl1': 0.9388489208633094},{'base_icl1': 1.4460431654676258},{'base_icl1': 0.9460431654676259},{'base_icl1': 1.514388489208633}
computer science,business,{'base_icl1': 0.9823529411764705},{'base_icl1': 1.464705882352941},{'base_icl1': 0.9852941176470589},{'base_icl1': 1.576470588235294}
computer science,law,{'base_icl1': 0.8597826086956522},{'base_icl1': 2.215217391304348},{'base_icl1': 0.8619565217391304},{'base_icl1': 2.223913043478261}
computer science,politics,{'base_icl1': 0.9404990403071017},{'base_icl1': 1.5873320537428024},{'base_icl1': 0.944337811900192},{'base_icl1': 1.63531669865643}
economics,psychology,{'base_icl1': 0.9316969050160085},{'base_icl1': 1.3948772678762007},{'base_icl1': 0.9370330843116329},{'base_icl1': 1.4471718249733192}
economics,engineering,{'base_icl1': 0.9083333333333333},{'base_icl1': 2.175},{'base_icl1': 0.95},{'base_icl1': 2.441666666666667}
economics,geography,{'base_icl1': 0.95},{'base_icl1': 1.2875},{'base_icl1': 0.95},{'base_icl1': 1.2875}
economics,chemistry,{'base_icl1': 0.8452380952380952},{'base_icl1': 2.373015873015873},{'base_icl1': 0.8849206349206349},{'base_icl1': 2.5357142857142856}
economics,culture,{'base_icl1': 0.9244604316546763},{'base_icl1': 1.4064748201438848},{'base_icl1': 0.9244604316546763},{'base_icl1': 1.39568345323741}
economics,business,{'base_icl1': 0.9735294117647059},{'base_icl1': 1.3852941176470588},{'base_icl1': 0.9823529411764705},{'base_icl1': 1.4676470588235293}
economics,law,{'base_icl1': 0.8347826086956521},{'base_icl1': 2.0489130434782608},{'base_icl1': 0.875},{'base_icl1': 2.3445652173913043}
economics,politics,{'base_icl1': 0.927063339731286},{'base_icl1': 1.489443378119002},{'base_icl1': 0.9404990403071017},{'base_icl1': 1.581573896353167}
psychology,engineering,{'base_icl1': 0.8416666666666667},{'base_icl1': 1.7416666666666667},{'base_icl1': 0.9833333333333333},{'base_icl1': 3.3916666666666666}
psychology,geography,{'base_icl1': 0.91875},{'base_icl1': 1.1375},{'base_icl1': 0.95},{'base_icl1': 1.2875}
psychology,chemistry,{'base_icl1': 0.7380952380952381},{'base_icl1': 1.7976190476190477},{'base_icl1': 0.8333333333333334},{'base_icl1': 2.3055555555555554}
psychology,culture,{'base_icl1': 0.9100719424460432},{'base_icl1': 1.276978417266187},{'base_icl1': 0.9136690647482014},{'base_icl1': 1.3273381294964028}
psychology,business,{'base_icl1': 0.9382352941176471},{'base_icl1': 1.1970588235294117},{'base_icl1': 0.9264705882352942},{'base_icl1': 1.1441176470588235}
psychology,law,{'base_icl1': 0.7543478260869565},{'base_icl1': 1.6108695652173912},{'base_icl1': 0.782608695652174},{'base_icl1': 1.7315217391304347}
psychology,politics,{'base_icl1': 0.8829174664107485},{'base_icl1': 1.2418426103646834},{'base_icl1': 0.8982725527831094},{'base_icl1': 1.3013435700575815}
engineering,geography,{'base_icl1': 0.95625},{'base_icl1': 1.30625},{'base_icl1': 0.96875},{'base_icl1': 1.39375}
engineering,chemistry,{'base_icl1': 0.8611111111111112},{'base_icl1': 2.4404761904761907},{'base_icl1': 0.9087301587301587},{'base_icl1': 2.634920634920635}
engineering,culture,{'base_icl1': 0.935251798561151},{'base_icl1': 1.4316546762589928},{'base_icl1': 0.9820143884892086},{'base_icl1': 2.133093525179856}
engineering,business,{'base_icl1': 0.9735294117647059},{'base_icl1': 1.4264705882352942},{'base_icl1': 0.9911764705882353},{'base_icl1': 1.9088235294117648}
engineering,law,{'base_icl1': 0.8456521739130435},{'base_icl1': 2.118478260869565},{'base_icl1': 0.8728260869565218},{'base_icl1': 2.3239130434782607}
engineering,politics,{'base_icl1': 0.9366602687140115},{'base_icl1': 1.5393474088291748},{'base_icl1': 0.944337811900192},{'base_icl1': 1.6218809980806141}
geography,chemistry,{'base_icl1': 0.6825396825396826},{'base_icl1': 1.5396825396825398},{'base_icl1': 0.8531746031746031},{'base_icl1': 2.4126984126984126}
geography,culture,{'base_icl1': 0.9064748201438849},{'base_icl1': 1.223021582733813},{'base_icl1': 0.9388489208633094},{'base_icl1': 1.4460431654676258}
geography,business,{'base_icl1': 0.9264705882352942},{'base_icl1': 1.1441176470588235},{'base_icl1': 0.9794117647058823},{'base_icl1': 1.4588235294117646}
geography,law,{'base_icl1': 0.7152173913043478},{'base_icl1': 1.4358695652173914},{'base_icl1': 0.8097826086956522},{'base_icl1': 1.858695652173913}
geography,politics,{'base_icl1': 0.8637236084452975},{'base_icl1': 1.165067178502879},{'base_icl1': 0.9097888675623801},{'base_icl1': 1.3800383877159308}
chemistry,culture,{'base_icl1': 0.9388489208633094},{'base_icl1': 1.4568345323741008},{'base_icl1': 0.9460431654676259},{'base_icl1': 1.525179856115108}
chemistry,business,{'base_icl1': 0.9852941176470589},{'base_icl1': 1.4852941176470589},{'base_icl1': 0.9852941176470589},{'base_icl1': 1.6235294117647059}
chemistry,law,{'base_icl1': 0.8706521739130435},{'base_icl1': 2.3032608695652175},{'base_icl1': 0.9239130434782609},{'base_icl1': 2.7728260869565218}
chemistry,politics,{'base_icl1': 0.944337811900192},{'base_icl1': 1.6218809980806141},{'base_icl1': 0.9750479846449136},{'base_icl1': 2.015355086372361}
culture,business,{'base_icl1': 0.9352941176470588},{'base_icl1': 1.1588235294117648},{'base_icl1': 0.9764705882352941},{'base_icl1': 1.4470588235294117}
culture,law,{'base_icl1': 0.7358695652173913},{'base_icl1': 1.525},{'base_icl1': 0.8391304347826087},{'base_icl1': 2.0815217391304346}
culture,politics,{'base_icl1': 0.8752399232245681},{'base_icl1': 1.1976967370441458},{'base_icl1': 0.9750479846449136},{'base_icl1': 2.0978886756238}
business,law,{'base_icl1': 0.6652173913043479},{'base_icl1': 1.233695652173913},{'base_icl1': 0.7282608695652174},{'base_icl1': 1.4847826086956522}
business,politics,{'base_icl1': 0.8406909788867563},{'base_icl1': 1.0806142034548945},{'base_icl1': 0.9001919385796545},{'base_icl1': 1.3128598848368522}
law,politics,{'base_icl1': 0.9520153550863724},{'base_icl1': 1.7562380038387715},{'base_icl1': 0.944337811900192},{'base_icl1': 1.6218809980806141}
